Date,Open,High,Low,Close,Adj Close,Volume
2015-02-05,2831.25,2837.5,2806.25,2812.5,1795.0787353515625,111271200
2015-02-06,2837.5,2868.75,2825.0,2837.5,1811.0345458984375,107253600
2015-02-09,2850.0,2956.25,2850.0,2925.0,1866.8818359375,128836000
2015-02-10,2900.0,2925.0,2887.5,2906.25,1854.914306640625,79794000
2015-02-11,2956.25,2981.25,2925.0,2937.5,1874.859619140625,123487600
2015-02-12,2981.25,2993.75,2937.5,2943.75,1878.84912109375,98841600
2015-02-13,2968.75,2987.5,2962.5,2975.0,1898.7943115234375,84660800
2015-02-16,2975.0,2987.5,2937.5,2943.75,1878.84912109375,85716800
2015-02-17,2943.75,2962.5,2912.5,2925.0,1866.8818359375,28532800
2015-02-18,3000.0,3075.0,2968.75,2981.25,1902.7833251953125,167238000
2015-02-20,2993.75,3050.0,2993.75,3018.75,1926.7178955078125,74989600
2015-02-23,2975.0,3012.5,2956.25,2968.75,1894.80517578125,118434000
2015-02-24,2950.0,2987.5,2943.75,2968.75,1894.80517578125,81622800
2015-02-25,2975.0,2981.25,2962.5,2975.0,1898.7943115234375,62958800
2015-02-26,2950.0,2975.0,2950.0,2968.75,1894.80517578125,76328800
2015-02-27,2975.0,3018.75,2950.0,3000.0,1914.75048828125,85468000
2015-03-02,2975.0,3006.25,2975.0,3000.0,1914.75048828125,96851600
2015-03-03,3025.0,3025.0,2975.0,2975.0,1898.7943115234375,57682400
2015-03-04,2968.75,2987.5,2956.25,2962.5,1890.816162109375,47226000
2015-03-05,2956.25,2993.75,2950.0,2956.25,1886.826904296875,67612800
2015-03-06,2975.0,3025.0,2962.5,3025.0,1930.7064208984375,77888400
2015-03-09,3000.0,3006.25,2937.5,2950.0,1882.8380126953125,105046000
2015-03-10,2956.25,3018.75,2937.5,3006.25,1918.7393798828125,69672800
2015-03-11,2975.0,3006.25,2962.5,2968.75,1894.80517578125,98384400
2015-03-12,2962.5,3006.25,2962.5,2975.0,1898.7943115234375,45096400
